tgl,namabarang,satuan,qty,hargajual,barcode,kategori,month_yr,month,year
40:41.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),13,2,2018
29:51.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),13,2,2018
57:28.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,3,8600,55500130221,Cleaning (5),13,2,2018
35:42.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),13,2,2018
01:27.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),13,2,2018
18:41.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),14,3,2018
27:54.4,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
29:19.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
20:49.1,DUA KELINCI KCG.GRG 10*1000GR,PCS,2,55000,11747233057,Food (1),14,3,2018
39:16.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),14,3,2018
06:24.5,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
11:00.2,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
00:26.1,DOLPIN GARAM 1000GR*12,PCS,1,12600,11747234207,Food (1),14,3,2018
23:08.6,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
49:48.4,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
35:51.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),14,3,2018
24:26.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
36:21.3,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
59:32.8,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
00:08.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),14,3,2018
29:32.3,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
07:52.8,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
36:24.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
32:13.5,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
43:48.3,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
52:52.8,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
45:52.4,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
33:22.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
00:09.2,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
11:37.0,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
28:04.6,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
46:31.2,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
12:11.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
16:19.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
43:10.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
49:07.7,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
30:58.9,DOLPIN GARAM 1000GR*12,PCS,1,12600,11747234207,Food (1),14,3,2018
38:14.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),14,3,2018
29:50.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
54:37.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),14,3,2018
01:50.6,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),14,3,2018
54:28.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),14,3,2018
56:41.9,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),14,3,2018
45:10.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),14,3,2018
08:43.7,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
22:34.7,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
01:53.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
10:00.6,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),14,3,2018
07:05.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
03:27.3,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
49:17.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
14:21.0,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
29:30.4,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
43:17.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
38:49.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
41:32.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
26:54.7,DOLPIN GARAM 1000GR*12,PCS,3,12250,11747234207,Food (1),14,3,2018
54:18.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
58:58.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
17:51.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),14,3,2018
46:53.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),14,3,2018
30:58.8,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
03:34.9,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
15:08.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
47:41.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
12:55.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
05:40.9,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),14,3,2018
40:11.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),14,3,2018
16:37.8,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
23:08.2,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),14,3,2018
43:40.0,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),14,3,2018
21:31.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),14,3,2018
57:54.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,3,8600,55500130221,Cleaning (5),14,3,2018
20:49.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),14,3,2018
53:57.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),15,4,2018
35:33.4,DOLPIN GARAM 1000GR*12,PCS,2,12250,11747234207,Food (1),15,4,2018
24:00.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),15,4,2018
19:42.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),15,4,2018
22:16.1,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),15,4,2018
33:56.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),15,4,2018
43:29.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),15,4,2018
15:34.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),15,4,2018
14:58.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),15,4,2018
28:56.9,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),15,4,2018
57:45.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),15,4,2018
36:24.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),15,4,2018
04:41.4,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),15,4,2018
10:28.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),15,4,2018
18:37.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),15,4,2018
08:40.1,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,56500,11747233057,Food (1),15,4,2018
51:49.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),15,4,2018
18:59.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),15,4,2018
18:50.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),15,4,2018
13:55.5,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),15,4,2018
45:48.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),15,4,2018
10:47.7,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),15,4,2018
24:24.2,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),15,4,2018
31:05.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),15,4,2018
22:02.2,DUA KELINCI KCG.GRG 10*1000GR,PCS,2,55000,11747233057,Food (1),15,4,2018
52:11.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),15,4,2018
17:11.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),15,4,2018
10:48.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),15,4,2018
19:11.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),15,4,2018
18:44.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),15,4,2018
46:45.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,5,8600,55500130221,Cleaning (5),15,4,2018
05:03.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),15,4,2018
05:34.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),15,4,2018
50:41.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
48:30.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
43:25.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
46:04.9,DUA KELINCI KCG.GRG 10*1000GR,PCS,2,55000,11747233057,Food (1),16,5,2018
42:16.6,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
10:29.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),16,5,2018
24:07.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
18:16.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),16,5,2018
03:50.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
34:51.3,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),16,5,2018
05:27.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
40:28.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
39:35.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
08:39.3,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),16,5,2018
54:27.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),16,5,2018
58:54.2,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),16,5,2018
24:25.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),16,5,2018
52:07.8,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),16,5,2018
46:30.6,DOLPIN GARAM 1000GR*12,PCS,2,12250,11747234207,Food (1),16,5,2018
54:21.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),16,5,2018
52:45.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
20:43.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
00:31.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,4,8600,55500130221,Cleaning (5),16,5,2018
22:17.2,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),16,5,2018
59:48.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),16,5,2018
32:42.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
29:47.5,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),16,5,2018
46:42.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
37:39.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),16,5,2018
24:10.3,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),16,5,2018
01:11.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),16,5,2018
13:15.2,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),16,5,2018
20:18.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),16,5,2018
18:16.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
49:10.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
23:22.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),16,5,2018
57:57.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),16,5,2018
21:41.4,DOLPIN GARAM 1000GR*12,PCS,2,12250,11747234207,Food (1),16,5,2018
46:36.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),16,5,2018
56:23.9,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
28:06.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),16,5,2018
18:25.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),16,5,2018
37:02.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),16,5,2018
11:55.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
58:41.8,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
46:00.9,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),17,6,2018
50:44.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
51:22.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
04:26.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),17,6,2018
04:50.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),17,6,2018
41:15.9,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),17,6,2018
20:46.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),17,6,2018
25:34.2,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
04:32.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),17,6,2018
33:10.3,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),17,6,2018
42:45.0,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),17,6,2018
28:54.4,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),17,6,2018
46:49.4,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
54:50.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),17,6,2018
12:36.3,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),17,6,2018
04:46.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),17,6,2018
25:44.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),17,6,2018
44:19.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
09:23.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),17,6,2018
08:16.8,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),17,6,2018
08:36.3,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
54:59.6,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),17,6,2018
37:06.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),17,6,2018
39:51.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
00:21.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
45:58.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
50:27.8,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
07:28.2,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),17,6,2018
58:03.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
45:46.2,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
04:46.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),17,6,2018
37:47.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
16:34.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),17,6,2018
47:24.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),17,6,2018
42:32.4,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
36:30.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
19:36.3,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),17,6,2018
02:16.8,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
21:46.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
49:34.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
04:01.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),17,6,2018
22:56.5,DOLPIN GARAM 1000GR*12,PCS,3,12250,11747234207,Food (1),17,6,2018
20:03.8,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),17,6,2018
27:30.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),17,6,2018
31:41.5,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),17,6,2018
56:46.6,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),17,6,2018
23:48.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),17,6,2018
19:50.9,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),17,6,2018
25:35.6,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),17,6,2018
08:46.2,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),17,6,2018
27:04.6,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),18,7,2018
41:45.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),18,7,2018
31:37.6,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),18,7,2018
45:08.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,4,8600,55500130221,Cleaning (5),18,7,2018
55:13.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),18,7,2018
51:14.8,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),18,7,2018
24:16.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),18,7,2018
05:39.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),18,7,2018
06:51.7,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),18,7,2018
06:19.4,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),18,7,2018
49:42.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),18,7,2018
54:12.2,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),18,7,2018
05:52.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),18,7,2018
15:11.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),18,7,2018
07:23.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),18,7,2018
59:12.7,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),18,7,2018
32:20.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),18,7,2018
02:41.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),18,7,2018
48:44.1,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),18,7,2018
42:21.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),18,7,2018
05:41.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),18,7,2018
47:56.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),18,7,2018
52:26.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),18,7,2018
06:18.2,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),18,7,2018
00:46.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),18,7,2018
38:08.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),18,7,2018
24:11.0,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),18,7,2018
39:31.5,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),18,7,2018
30:04.4,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),18,7,2018
30:35.2,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),18,7,2018
44:15.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),18,7,2018
06:34.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),18,7,2018
53:44.6,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),18,7,2018
34:30.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),18,7,2018
13:03.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),18,7,2018
31:58.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),18,7,2018
04:00.9,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),18,7,2018
36:38.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),18,7,2018
45:12.9,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),18,7,2018
51:32.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),18,7,2018
58:57.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),18,7,2018
30:45.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),18,7,2018
26:21.5,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),18,7,2018
23:50.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,9050,55500130221,Cleaning (5),19,8,2018
53:16.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,9050,55500130221,Cleaning (5),19,8,2018
10:18.7,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),19,8,2018
10:37.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,9050,55500130221,Cleaning (5),19,8,2018
03:19.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),19,8,2018
28:39.1,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),19,8,2018
55:42.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),19,8,2018
32:54.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,9050,55500130221,Cleaning (5),19,8,2018
52:53.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),19,8,2018
24:12.4,DUA KELINCI KCG.GRG 10*1000GR,PCS,2,55000,11747233057,Food (1),19,8,2018
09:42.7,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),19,8,2018
